plan_id,class_id,course_ware_id,package_id,page_id,order_id,interaction_id,stu_id,test_id,is_playback,is_force,submit_time,ability,subability,typea,typeb,difficulty_level,total_correct,total_incorrect,correct_click,incorrect_click,score,dt
812202,1255243,116538,5140750,5882352,0,178361045074009366,56516876,1,0,0,2021-01-12 19:26:38.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
816085,1255433,117486,5435630,6191916,0,3012161226596344362,3137965,1,0,0,2021-02-02 19:41:09.0,语素意识,偏正类名词词语结构训练,300,303,1,4,1,4,1,80,2021-02-19
878672,1765693,124113,6056199,6856611,0,2042261658722845782,62794211,1,0,0,2021-03-24 20:01:57.0,语素意识,动词词语结构与词汇积累训练,300,301,1,4,0,,,100,2021-03-24
812010,1255038,117486,5435630,6191916,0,231261217444342318,17057039,1,0,0,2021-02-01 18:15:39.0,语素意识,偏正类名词词语结构训练,300,303,1,4,0,4,0,100,2021-02-19
811982,1495089,111834,5138951,5880391,0,2219061053805802854,42260657,1,1,0,2021-01-23 15:20:30.0,字形规则意识,目标部件搜索训练,200,201,1,1,2,,,33,2021-02-19
811977,1254980,110783,4861777,5578856,0,3215460811715332612,48589114,1,1,0,2020-12-19 16:05:23.0,注意力,注意抑制训练,500,504,1,12,1,12,1,84.5,2021-02-19
812016,1255072,122174,5843229,6625867,0,923061545723203594,46517582,1,1,0,2021-03-11 19:52:45.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-03-17
812226,1255299,117004,5197078,5941953,0,3306261096754813464,54656855,1,0,0,2021-01-18 19:00:43.0,语音意识,声调辨识训练,100,101,1,3,1,,,75,2021-02-19
812282,1255392,125461,5938884,6730664,0,616861615269575220,43071211,1,0,0,2021-03-19 19:19:18.0,视觉能力,视觉辨识训练,400,401,2,3,0,,,100,2021-03-24
812243,1255339,112898,4894996,5615860,0,3215160855071597668,22892898,1,0,0,2020-12-21 19:40:02.0,注意力,注意搜索训练,500,501,2,8,0,8,0,100.00,2021-02-19
816077,1688345,116416,4945879,5672170,0,2336860984679597262,56920947,1,1,1,2021-01-06 21:03:04.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
876565,1257770,116416,4945872,5672163,0,2776760984456824212,42146882,1,0,0,2021-01-05 19:04:51.0,注意力,注意广度训练,500,503,2,14,3,14,3,96.8,2021-02-19
812073,1255201,118799,5182992,5926993,0,307461122879931214,50965012,1,0,0,2021-01-21 19:35:36.0,注意力,注意抑制训练,500,504,1,12,0,12,0,86.5,2021-02-19
812069,1255218,122986,5068486,5806149,0,3215261001905542272,55625602,1,0,0,2021-01-07 19:33:06.0,注意力,注意抑制训练,500,504,1,13,0,13,0,94.5,2021-02-19
816089,1775046,122101,5756041,6531261,0,742561494390176562,57943904,1,0,0,2021-03-05 19:33:03.0,视动能力,手眼配合训练,400,402,3,10,0,,,100,2021-03-10
812054,1255129,117486,5435629,6191915,0,2698861235180513292,50655933,1,0,0,2021-02-03 19:32:01.0,注意力,注意广度训练,500,503,2,14,1,14,0,101.6,2021-02-19
816083,1775060,117007,5343960,6094986,0,3215161166145045794,62010781,1,0,0,2021-01-26 19:45:07.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
812009,1255053,117944,5402627,6157558,0,1094961182829495098,48981174,1,0,0,2021-01-28 18:05:57.0,视动能力,空间位置判断训练,400,403,2,3,0,,,100,2021-02-19
1059943,1846028,143810,5903929,6691872,0,2723061554400484614,62613180,1,0,0,2021-03-12 18:15:30.0,语音意识,韵脚辨识训练,100,102,1,2,3,,,40,2021-03-17
816093,1766088,126163,5939757,6731602,0,797661615247685560,62496339,1,1,1,2021-03-26 20:15:45.0,语音意识,声调辨识训练,100,101,2,3,0,,,100,2021-04-01
1011008,2279724,132304,5400021,6154806,0,202461243303112846,4938261,1,0,0,2021-02-04 18:05:40.0,注意力,注意搜索训练,500,501,3,8,0,16,0,100.00,2021-02-19
812246,1255311,116538,5140750,5882352,0,3215461036618288648,46818265,1,0,0,2021-01-11 19:57:29.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
812280,2085011,123110,5853460,6636969,0,417761554784286260,57239334,1,0,0,2021-03-12 19:18:37.0,字形规则意识,目标部件搜索训练,200,201,3,1,2,,,33,2021-03-17
878670,1703663,125196,5907626,6695912,0,255561598129083948,60904690,1,0,0,2021-03-17 19:43:20.0,注意力,注意广度训练,500,503,3,11,2,11,2,92.6,2021-03-17
878730,1650381,119208,5496344,6256880,0,202561252535863166,62010523,1,1,0,2021-02-07 13:25:43.0,注意力,注意搜索训练,500,501,1,5,0,12,0,100.00,2021-02-19
812078,1760660,120372,5560308,6324363,0,2065361425256128362,47487161,1,0,0,2021-02-25 19:30:36.0,视动能力,空间位置判断训练,400,403,2,3,0,,,100,2021-03-03
812206,1255244,131222,5347625,6098976,0,3215261165943752564,49405943,1,0,0,2021-01-26 19:11:50.0,字形规则意识,目标部件搜索训练,200,201,2,3,1,,,75,2021-02-19
812213,1255248,122723,5804813,6584000,0,922661528831576868,48017131,1,0,0,2021-03-09 19:13:18.0,注意力,注意搜索训练,500,501,3,5,0,14,0,100.00,2021-03-10
811995,2204226,125196,5907626,6695912,0,539561597968973450,63126960,1,0,0,2021-03-17 19:16:41.0,注意力,注意广度训练,500,503,3,11,3,11,2,84.6,2021-03-17
812068,1656431,116416,4945879,5672170,0,3215360976028273462,57443950,1,0,0,2021-01-04 19:39:19.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
812279,1255417,122723,5793061,6571124,0,2601361528891517496,25395499,1,0,0,2021-03-09 19:23:04.0,注意力,注意定向训练,500,502,3,1,7,,,10.00,2021-03-10
816077,1255443,116416,4945872,5672163,0,3215160984624864086,56053950,1,0,0,2021-01-05 19:33:04.0,注意力,注意广度训练,500,503,2,14,2,14,1,96,2021-02-19
812002,1255037,116416,4945872,5672163,0,3215260975479207932,23955951,1,0,0,2021-01-04 18:08:29.0,注意力,注意广度训练,500,503,2,14,1,14,1,101.6,2021-02-19
816074,1255461,110783,4861787,5578866,0,3215460803209536312,60144750,1,0,0,2020-12-15 19:35:54.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-02-19
878670,1650287,125196,5907626,6695912,0,255561598129083948,57619841,1,0,0,2021-03-17 19:43:10.0,注意力,注意广度训练,500,503,3,11,2,11,2,92.6,2021-03-17
878657,1765694,111834,5138951,5880391,0,3215361053977801076,22017577,1,0,0,2021-01-13 20:10:35.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
812255,1792480,121382,5692790,6463748,0,2123261459940583440,61320943,1,0,0,2021-03-01 19:50:39.0,视动能力,手眼配合训练,400,402,1,8,0,,,100,2021-03-03
816077,1650310,116416,4945872,5672163,0,3215160984624864086,60195077,1,0,0,2021-01-05 19:32:32.0,注意力,注意广度训练,500,503,2,14,1,14,1,104.4,2021-02-19
816078,1255445,122986,5066390,5803911,0,3215261010489667708,52721986,1,1,0,2021-01-11 19:58:16.0,注意力,注意广度训练,500,503,2,14,1,14,1,104.4,2021-02-19
812086,1255184,129978,6079407,6881818,0,540261667214292312,50053911,1,0,0,2021-03-25 19:37:18.0,字形规则意识,部件位置判断训练,200,204,1,5,1,8,1,83.33333333333334,2021-04-01
812081,1255184,124159,5798058,6576651,0,947861520284804090,19061387,1,0,0,2021-03-08 19:28:27.0,视动能力,空间位置判断训练,400,403,1,2,1,,,67,2021-03-10
811999,1255042,110783,4861777,5578856,0,3215260793902578498,52180658,1,0,0,2020-12-14 17:45:31.0,注意力,注意抑制训练,500,504,1,15,3,15,3,84.5,2021-02-19
812011,1255000,120286,5465048,6223720,0,509261243282764806,50319232,1,0,0,2021-02-04 18:02:26.0,注意力,注意抑制训练,500,504,1,14,1,14,1,91.5,2021-02-19
811977,1254940,110783,4861787,5578866,0,3215260811858924894,61443264,1,0,0,2020-12-16 19:37:37.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-02-19
812078,1255228,120372,5522349,6284137,0,2454261425305634672,5528848,1,0,0,2021-02-25 19:40:01.0,字形规则意识,部件位置判断训练,200,204,1,5,7,9,7,41.66666666666667,2021-03-03
878654,1699977,116439,4914852,5638163,0,961160872488940220,49347996,1,1,0,2021-02-23 20:38:40.0,视动能力,手眼配合训练,400,402,2,4,0,,,100,2021-03-03
812248,1255310,117004,5201598,5946740,0,154361097051315494,17453134,1,0,0,2021-01-18 19:49:51.0,注意力,注意定向训练,500,502,2,8,0,,,100.00,2021-02-19
812039,2218133,125196,5907626,6695912,0,234161580688912340,59281067,1,0,0,2021-03-15 19:16:37.0,注意力,注意广度训练,500,503,3,11,1,11,1,99.8,2021-03-17
812019,1255014,124113,6049030,6849218,0,1003261640653749208,48371400,1,0,0,2021-03-22 17:50:37.0,语素意识,动词词语结构与词汇积累训练,300,301,1,3,0,,,100,2021-03-24
812208,1758940,117674,5430757,6186872,0,3012161226487014746,62551756,1,0,0,2021-02-02 19:23:00.0,注意力,注意搜索训练,500,501,2,4,1,9,4,72.00,2021-02-19
876578,1257767,124159,5798058,6576651,0,1866961528756032160,18375813,1,0,0,2021-03-09 19:00:21.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-03-10
816131,1867759,119237,5560329,6324384,0,946961442433608864,50401437,1,0,0,2021-02-27 19:13:13.0,字形规则意识,目标部件搜索训练,200,201,1,2,1,,,67,2021-03-03
811990,1254897,120372,5522349,6284137,0,946861442596579398,43502888,1,1,1,2021-03-01 10:58:46.0,字形规则意识,部件位置判断训练,200,204,1,4,6,8,5,40,2021-03-03
812256,1255370,141640,5762884,6538488,0,947561485795419182,60068452,1,0,0,2021-03-04 19:40:25.0,注意力,注意搜索训练,500,501,3,5,0,15,0,100.00,2021-03-10
812054,1255156,117486,5435629,6191915,0,2698861235180513292,53096481,1,0,0,2021-02-03 19:31:45.0,注意力,注意广度训练,500,503,2,14,0,14,0,110,2021-02-19
812002,1255026,116416,4945879,5672170,0,3215160975526980684,24914497,1,1,0,2021-01-07 14:48:09.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
816089,2202761,122101,5756041,6531261,0,742561494390176562,63718037,1,0,0,2021-03-05 19:32:55.0,视动能力,手眼配合训练,400,402,3,10,0,,,100,2021-03-10
878698,1699240,112898,4894996,5615860,0,2129560872154832908,16617133,1,0,0,2020-12-23 19:07:22.0,注意力,注意搜索训练,500,501,2,8,0,8,0,100.00,2021-02-19
816091,2279727,122174,5843229,6625867,0,234161554847001022,64382617,1,1,0,2021-03-13 20:44:12.0,注意力,注意抑制训练,500,504,1,13,0,13,0,90,2021-03-17
878732,2203438,121382,5692790,6463748,0,2225761468541113680,64040977,1,0,0,2021-03-02 19:44:04.0,视动能力,手眼配合训练,400,402,1,8,0,,,100,2021-03-03
812061,1255161,125196,5907628,6695914,0,949361598098515498,61094803,1,0,0,2021-03-17 19:39:00.0,语素意识,动词词语结构与词汇积累训练,300,301,1,4,0,,,100,2021-03-17
812244,1255330,122828,5061670,5798982,0,3215160976013723158,56719933,1,0,0,2021-01-04 19:37:01.0,注意力,注意搜索训练,500,501,1,8,0,11,1,100.00,2021-02-19
1006501,1255490,132304,5400046,6154831,0,2225161252003439480,48046989,1,1,0,2021-02-25 11:23:13.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-03-03
812047,1255135,122986,5066390,5803911,0,3215461019225765792,6315934,1,0,0,2021-01-09 19:39:26.0,注意力,注意广度训练,500,503,2,14,0,14,0,110,2021-02-19
878720,1650380,112898,4895005,5615869,0,2129560863758000086,47853118,1,0,0,2020-12-22 19:47:02.0,视动能力,手眼配合训练,400,402,1,4,0,,,100,2021-02-19
812248,1255371,117004,5197078,5941953,0,228261097119295810,11897668,1,1,0,2021-01-20 20:20:16.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-02-19
816078,1650323,122986,5068486,5806149,0,3215461010599057038,62140049,1,0,0,2021-01-08 19:42:02.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-02-19
920672,1643509,111834,5138950,5880390,0,3215361045067572404,64034552,1,1,0,2021-01-26 18:33:42.0,视动能力,手眼配合训练,400,402,3,9,0,,,100,2021-02-19
812241,1102662,113893,4864584,5581867,0,2129560794637298900,56796727,1,1,0,2020-12-20 16:44:25.0,视动能力,手眼配合训练,400,402,1,4,0,,,100,2021-02-19
920670,1738052,116416,4945879,5672170,0,3215260984670313160,61637095,1,0,0,2021-01-05 19:39:23.0,字形规则意识,目标部件搜索训练,200,201,1,2,1,,,67,2021-02-19
812072,1255200,115153,5192630,5937157,0,228261096993515164,54736175,1,0,0,2021-01-18 19:41:27.0,语音意识,声调辨识训练,100,101,1,3,2,,,60,2021-02-19
812275,1846030,119208,5496347,6256883,0,2091061252443951028,62363851,1,0,0,2021-02-05 19:28:58.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-02-19
878726,1742668,130233,5306060,6054754,0,2129561131639766218,37761391,1,0,0,2021-01-22 19:55:17.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-02-19
910245,2075950,125196,5907626,6695912,0,234361597964080330,62122438,1,0,0,2021-03-17 19:15:30.0,注意力,注意广度训练,500,503,3,11,2,11,2,92.6,2021-03-17
812061,1255099,125196,5907626,6695912,0,714061597956351914,18606970,1,0,0,2021-03-17 19:14:33.0,注意力,注意广度训练,500,503,3,11,2,11,2,92.6,2021-03-17
812019,1255049,124113,6049030,6849218,0,1003261640653749208,53318525,1,0,0,2021-03-22 17:50:57.0,语素意识,动词词语结构与词汇积累训练,300,301,1,3,0,,,100,2021-03-24
812243,1255343,112898,4895005,5615869,0,3215160855160260756,53479851,1,0,0,2020-12-21 19:54:05.0,视动能力,手眼配合训练,400,402,1,4,0,,,100,2021-02-19
812045,1102671,116439,4914852,5638163,0,3215260872306041572,55669080,1,1,0,2021-01-04 20:16:06.0,视动能力,手眼配合训练,400,402,2,4,0,,,100,2021-02-19
1005482,1255336,133254,5444460,6201357,0,2507161200620997066,52975457,1,0,0,2021-01-30 19:31:15.0,视觉能力,视觉辨识训练,400,401,1,3,0,,,100,2021-02-19
910229,1564369,116439,4914852,5638163,0,3215360872334827902,64287887,1,1,0,2021-03-25 19:25:24.0,视动能力,手眼配合训练,400,402,2,4,0,,,100,2021-04-01
816089,1864215,122101,5756047,6531267,0,947761494442805152,61427455,1,0,0,2021-03-05 19:41:22.0,字形规则意识,目标部件搜索训练,200,201,2,3,0,,,100,2021-03-10
812065,1255209,110783,4861787,5578866,0,3215160794557760504,20413696,1,0,1,2020-12-14 19:33:32.0,视动能力,空间位置判断训练,400,403,1,0,0,,,0,2021-02-19
812083,1255204,125196,5907626,6695912,0,948861580672106490,54489634,1,0,0,2021-03-15 19:13:51.0,注意力,注意广度训练,500,503,3,11,1,11,1,99.8,2021-03-17
812220,1255299,110965,4880667,5599739,0,3215160820250481648,59959721,1,0,0,2020-12-17 18:56:30.0,字形规则意识,目标部件搜索训练,200,201,1,2,0,,,50,2021-02-19
910237,1780838,117944,5402627,6157558,0,673661200531624270,63564505,1,0,0,2021-01-30 19:16:17.0,视动能力,空间位置判断训练,400,403,2,3,0,,,100,2021-02-19
878715,1738291,125461,5938884,6730664,0,2030161623927156764,8347078,1,0,0,2021-03-20 19:22:24.0,视觉能力,视觉辨识训练,400,401,2,3,0,,,100,2021-03-24
811982,1254945,111834,5138951,5880391,0,2219061053805802854,3471053,1,0,0,2021-01-13 19:41:45.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
812017,1255016,125196,5907628,6695914,0,676761580310604398,47840321,1,0,0,2021-03-15 18:14:02.0,语素意识,动词词语结构与词汇积累训练,300,301,1,4,0,,,100,2021-03-17
910241,2086638,121194,5496620,6257185,0,675461477105747148,60665303,1,0,0,2021-03-03 19:32:55.0,注意力,注意抑制训练,500,504,1,13,0,13,0,85,2021-03-03
816087,2073544,120372,5560308,6324363,0,2123061433899907568,61999816,1,0,0,2021-02-26 19:31:07.0,视动能力,空间位置判断训练,400,403,2,2,1,,,67,2021-03-03
812197,1102664,113893,4864584,5581867,0,3215360803090534672,60768619,1,1,0,2020-12-29 19:17:02.0,视动能力,手眼配合训练,400,402,1,4,0,,,100,2021-02-19
812038,1689370,122174,5844198,6626842,0,417661546294719270,18863965,1,0,0,2021-03-11 19:43:19.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-03-17
812060,1255135,122174,5844198,6626842,0,152961563550924424,61926570,1,1,0,2021-03-13 21:11:22.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-03-17
811984,1254876,115153,5192630,5937157,0,1120661114278054328,21780228,1,0,0,2021-01-20 19:41:38.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-02-19
812017,1255025,125196,5907626,6695912,0,234261580151789888,23630009,1,0,0,2021-03-15 17:46:53.0,注意力,注意广度训练,500,503,3,11,3,11,3,84.6,2021-03-17
816090,1255460,124159,5798058,6576651,0,539261528894227160,60189169,1,0,0,2021-03-09 19:23:33.0,视动能力,空间位置判断训练,400,403,1,2,1,,,67,2021-03-10
812066,1656417,110771,4867624,5585188,0,2131160820459352610,60459046,1,1,0,2020-12-20 14:14:24.0,注意力,注意广度训练,500,503,1,14,2,14,0,95,2021-02-19
812064,2279734,129978,6079407,6881818,0,1071461684505267430,16636370,1,0,0,2021-03-27 19:40:03.0,字形规则意识,部件位置判断训练,200,204,1,5,4,8,4,55.55555555555556,2021-04-01
878665,2452648,120372,5522349,6284137,0,2454261442770009968,51114005,1,0,0,2021-02-27 20:10:24.0,字形规则意识,部件位置判断训练,200,204,1,5,2,9,2,71.42857142857143,2021-03-03
876563,1257814,110771,4867618,5585182,0,3215260828851754676,24817256,1,1,0,2020-12-20 21:37:38.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-02-19
812080,1656421,122101,5756041,6531261,0,2508861485759057504,59937049,1,0,0,2021-03-04 19:34:43.0,视动能力,手眼配合训练,400,402,3,10,0,,,100,2021-03-10
1011013,1738292,132304,5400021,6154806,0,2453561251861724288,62217572,1,1,0,2021-02-27 11:25:19.0,注意力,注意搜索训练,500,501,3,8,0,16,0,100.00,2021-03-03
812261,1255349,146775,6055678,6856049,0,1003261641303384632,50556919,1,0,0,2021-03-22 19:38:30.0,注意力,注意定向训练,500,502,1,7,1,,,85.00,2021-03-24
910242,2283527,122101,5756047,6531267,0,1866161503076329470,65043536,1,0,0,2021-03-06 19:40:15.0,字形规则意识,目标部件搜索训练,200,201,2,3,0,,,100,2021-03-10
812255,1255350,121382,5692790,6463748,0,2123261459940583440,5221206,1,0,0,2021-03-01 19:51:01.0,视动能力,手眼配合训练,400,402,1,8,0,,,100,2021-03-03
811995,1254857,125196,5907628,6695914,0,234461598101419692,11769852,1,0,0,2021-03-17 19:39:31.0,语素意识,动词词语结构与词汇积累训练,300,301,1,4,0,,,100,2021-03-17
878739,2452630,133373,6088223,6891362,0,2511061675893425236,20472732,1,0,0,2021-03-26 19:43:26.0,视觉能力,视觉辨识训练,400,401,2,4,0,,,100,2021-04-01
816074,1103024,110783,4861787,5578866,0,3215460803209536312,62115929,1,1,0,2021-01-16 21:17:16.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-02-19
878663,1774393,117486,5435628,6191914,0,2090961235313993078,64371237,1,0,0,2021-02-03 19:53:32.0,视动能力,手眼配合训练,400,402,1,6,0,,,100,2021-02-19
812273,1255381,117656,5403312,6158327,0,3012161191948671818,22144711,1,0,0,2021-01-29 19:26:04.0,注意力,注意定向训练,500,502,3,8,1,,,100.00,2021-02-19
961937,2203455,133373,6088223,6891362,0,2042761683998415064,11569452,1,0,0,2021-03-27 18:14:15.0,视觉能力,视觉辨识训练,400,401,2,4,0,,,100,2021-04-01
812213,1255242,122723,5793061,6571124,0,444261528866275214,59757974,1,0,0,2021-03-09 19:18:51.0,注意力,注意定向训练,500,502,3,8,0,,,100.00,2021-03-10
812054,1255106,117486,5435629,6191915,0,2698861235180513292,54613573,1,0,0,2021-02-03 19:31:57.0,注意力,注意广度训练,500,503,2,14,0,14,0,110,2021-02-19
811997,1254988,124113,6056193,6856605,0,206761658430978250,56255456,1,0,0,2021-03-24 19:13:38.0,注意力,注意抑制训练,500,504,1,13,0,13,0,100,2021-03-24
878733,2203442,141640,5762897,6538501,0,818861494537931820,63892703,1,1,0,2021-03-06 19:46:12.0,语音意识,韵脚辨识训练,100,102,1,3,0,,,100,2021-03-10
878701,1692243,116538,5140750,5882352,0,1020961053726959836,59678908,1,0,0,2021-01-13 19:29:05.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
812241,1255338,113893,4864584,5581867,0,2129560794637298900,17516927,1,1,1,2020-12-15 18:38:38.0,视动能力,手眼配合训练,400,402,1,0,0,,,0,2021-02-19
878737,1769908,125461,5956243,6749407,0,179661615507174344,61318104,1,0,0,2021-03-19 19:58:46.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-03-24
816086,2202756,120286,5465048,6223720,0,442361252471621570,63731618,1,0,0,2021-02-05 19:33:46.0,注意力,注意抑制训练,500,504,1,13,2,13,2,80,2021-02-19
812020,1255024,129978,6079407,6881818,0,951261666703867120,24336399,1,0,1,2021-03-25 18:13:15.0,字形规则意识,部件位置判断训练,200,204,1,1,3,1,1,25,2021-04-01
878657,1699796,111834,5138951,5880391,0,3215361053977801076,48007294,1,0,0,2021-01-13 20:10:24.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
878726,1703074,130233,5306053,6054747,0,3215161131593067278,60894796,1,0,0,2021-01-22 19:47:00.0,注意力,注意定向训练,500,502,1,6,2,,,70.00,2021-02-19
878734,1650382,122723,5804813,6584000,0,233661529035168272,60689306,1,0,0,2021-03-09 19:47:01.0,注意力,注意搜索训练,500,501,3,5,0,15,0,100.00,2021-03-10
812043,1255113,110783,4861787,5578866,0,3215460811817586548,59836978,1,0,0,2020-12-16 19:30:40.0,视动能力,空间位置判断训练,400,403,1,2,1,,,67,2021-02-19
878731,1750910,119237,5616409,6383612,0,2225461434067337658,47493095,1,1,0,2021-02-27 10:17:38.0,视觉能力,视觉辨识训练,400,401,1,5,0,,,100,2021-03-03
981874,874052,124953,5142535,5884187,0,3215261035294282958,2100047931,1,0,0,2021-01-11 16:16:43.0,字形规则意识,目标部件搜索训练,200,201,1,2,1,,,67,2021-02-19
812199,2203458,112898,4894996,5615860,0,3215160863522685168,44500645,1,1,0,2021-02-09 13:14:38.0,注意力,注意搜索训练,500,501,2,8,0,8,0,100.00,2021-02-19
876580,2203465,125196,5907626,6695912,0,2298561589149574364,64526359,1,0,0,2021-03-16 18:46:38.0,注意力,注意广度训练,500,503,3,11,3,11,3,87.8,2021-03-17
910240,2671511,120372,5560308,6324363,0,2026361442555802218,61575174,1,0,0,2021-02-27 19:33:38.0,视动能力,空间位置判断训练,400,403,2,1,2,,,33,2021-03-03
812078,1255210,120372,5522349,6284137,0,2454261425305634672,49031229,1,0,0,2021-02-25 19:39:45.0,字形规则意识,部件位置判断训练,200,204,1,5,2,9,2,71.42857142857143,2021-03-03
910244,1792381,122174,5843229,6625867,0,234161563497215884,64538996,1,0,0,2021-03-13 19:31:30.0,注意力,注意抑制训练,500,504,1,13,2,13,2,91,2021-03-17
811998,1254853,129978,6079407,6881818,0,1071461684519805754,49590809,1,0,0,2021-03-27 19:41:48.0,字形规则意识,部件位置判断训练,200,204,1,5,1,8,1,83.33333333333334,2021-04-01
812042,2275295,129978,6079407,6881818,0,2511061667246316104,55186978,1,0,0,2021-03-25 19:42:56.0,字形规则意识,部件位置判断训练,200,204,1,5,2,8,1,71.42857142857143,2021-04-01
811978,1254884,110771,4867624,5585188,0,3215260837754614224,45642549,1,0,0,2020-12-19 19:34:20.0,注意力,注意广度训练,500,503,1,14,1,14,1,101.6,2021-02-19
812045,1255127,116439,4914853,5638164,0,3215360872348035394,60428666,1,0,0,2020-12-23 19:38:57.0,视动能力,空间位置判断训练,400,403,1,3,0,,,100,2021-02-19
811996,1254886,126163,5939757,6731602,0,206461623913568172,50046672,1,0,0,2021-03-20 19:20:45.0,语音意识,声调辨识训练,100,101,2,3,0,,,100,2021-03-24
876581,1257749,126163,5939757,6731602,0,1868261615092320982,23945896,1,0,0,2021-03-19 18:51:06.0,语音意识,声调辨识训练,100,101,2,3,2,,,60,2021-03-24
812262,1255325,133373,6088223,6891362,0,951261667261226988,56792517,1,0,0,2021-03-25 19:44:54.0,视觉能力,视觉辨识训练,400,401,2,4,0,,,100,2021-04-01
811991,1254865,121194,5496620,6257185,0,2627561477112412666,53722524,1,0,0,2021-03-03 19:34:05.0,注意力,注意抑制训练,500,504,1,13,4,13,4,69,2021-03-03
812056,1255103,120372,5560308,6324363,0,232661442525789506,47632185,1,1,0,2021-03-07 02:14:46.0,视动能力,空间位置判断训练,400,403,2,2,1,,,67,2021-03-10
812235,1255261,122723,5793061,6571124,0,922361520049430758,24454610,1,0,0,2021-03-08 18:49:23.0,注意力,注意定向训练,500,502,3,8,0,,,100.00,2021-03-10
878734,1769906,122723,5804813,6584000,0,233661529035168272,50457199,1,0,0,2021-03-09 19:47:22.0,注意力,注意搜索训练,500,501,3,5,0,14,0,100.00,2021-03-10
812017,1255009,125196,5907626,6695912,0,234261580151789888,25215682,1,0,0,2021-03-15 17:46:50.0,注意力,注意广度训练,500,503,3,11,2,11,1,92.6,2021-03-17
812251,1255335,117656,5403310,6158325,0,231161183441076100,16959099,1,0,0,2021-01-28 19:47:50.0,视动能力,手眼配合训练,400,402,1,6,0,,,100,2021-02-19
812013,2275291,121194,5496620,6257185,0,947361459290370836,63795658,1,0,0,2021-03-01 18:03:59.0,注意力,注意抑制训练,500,504,1,13,1,13,1,94.5,2021-03-03
876573,1257761,117486,5435629,6191915,0,2131161226348245570,49500466,1,0,0,2021-02-02 18:59:55.0,注意力,注意广度训练,500,503,2,14,0,14,0,110,2021-02-19
811982,1254989,111834,5138951,5880391,0,2219061053805802854,46787375,1,0,0,2021-01-13 19:41:46.0,字形规则意识,目标部件搜索训练,200,201,1,3,0,,,100,2021-02-19
816091,1864216,122174,5843229,6625867,0,234161554847001022,61505170,1,0,0,2021-03-12 19:30:06.0,注意力,注意抑制训练,500,504,1,14,3,14,3,73.5,2021-03-17
812248,1255311,117004,5201598,5946740,0,154361097051315494,54506457,1,0,0,2021-01-18 19:50:00.0,注意力,注意定向训练,500,502,2,4,4,,,50.00,2021-02-19
878733,1783258,141640,5762897,6538501,0,818861494537931820,62415018,1,0,0,2021-03-05 19:58:16.0,语音意识,韵脚辨识训练,100,102,1,3,0,,,100,2021-03-10
812219,1255299,113893,4864584,5581867,0,3215460794280064726,57023140,1,0,0,2020-12-14 18:47:23.0,视动能力,手眼配合训练,400,402,1,4,0,,,100,2021-02-19
812263,1102661,113893,4864588,5581871,0,3215160803164090634,56928111,1,1,0,2021-01-13 20:03:24.0,语音意识,声调辨识训练,100,101,1,3,0,,,100,2021-02-19
812260,2131474,125461,5938884,6730664,0,2728961606802774666,64143462,1,0,0,2021-03-18 19:48:11.0,视觉能力,视觉辨识训练,400,401,2,2,1,,,67,2021-03-24
811995,1254886,125196,5907628,6695914,0,234461598101419692,52354477,1,0,0,2021-03-17 19:39:01.0,语素意识,动词词语结构与词汇积累训练,300,301,1,4,0,,,100,2021-03-17
812058,1255175,122101,5756047,6531267,0,1097361503066641872,64039139,1,0,0,2021-03-06 19:38:42.0,字形规则意识,目标部件搜索训练,200,201,2,3,0,,,100,2021-03-10
