liveid,courseid,teacherid,classid,userid,interactionid,isplayback,data,submit_time,device,devicemodel,devicemodel_detail,app_version,dt
812248,99780,15006,1255324,59724734,154361097051315494,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""cor_position"":43,""time"":2800,""select"":{""accurate"":1,""position"":43,""duration"":1111},""accuracy"":""1.00"",""num"":1,""stage"":1},{""answer"":1,""cor_position"":32,""time"":2800,""select"":{""accurate"":1,""position"":32,""duration"":882},""accuracy"":""1.00"",""num"":2,""stage"":1},{""answer"":1,""cor_position"":42,""time"":2800,""select"":{""accurate"":1,""position"":42,""duration"":1021},""accuracy"":""1.00"",""num"":3,""stage"":1},{""answer"":1,""cor_position"":null,""time"":2800,""select"":{""accurate"":1,""position"":null,""duration"":1021},""accuracy"":""1.00"",""num"":4,""stage"":1},{""answer"":1,""cor_position"":21,""time"":2800,""select"":{""accurate"":1,""position"":21,""duration"":1042},""accuracy"":""1.00"",""num"":5,""stage"":2},{""answer"":1,""cor_position"":51,""time"":2800,""select"":{""accurate"":1,""position"":51,""duration"":1972},""accuracy"":""1.00"",""num"":6,""stage"":2},{""answer"":1,""cor_position"":null,""time"":2800,""select"":{""accurate"":1,""position"":null,""duration"":1972},""accuracy"":""1.00"",""num"":7,""stage"":2},{""answer"":1,""cor_position"":53,""time"":2800,""select"":{""accurate"":1,""position"":53,""duration"":703},""accuracy"":""1.00"",""num"":8,""stage"":2}]}",2021-01-18 19:49:55,iOS,iPad,"iPad4,1",81506,20210118
812229,99779,15006,1255304,16931450,202161183122766650,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""cor_position"":41,""time"":2300,""select"":{""accurate"":1,""position"":41,""duration"":1022},""accuracy"":""1.00"",""num"":1,""stage"":1},{""answer"":1,""cor_position"":33,""time"":2300,""select"":{""accurate"":1,""position"":33,""duration"":1106},""accuracy"":""1.00"",""num"":2,""stage"":1},{""answer"":1,""cor_position"":43,""time"":2300,""select"":{""accurate"":1,""position"":43,""duration"":990},""accuracy"":""1.00"",""num"":3,""stage"":1},{""answer"":1,""cor_position"":32,""time"":2300,""select"":{""accurate"":1,""position"":32,""duration"":1044},""accuracy"":""1.00"",""num"":4,""stage"":1},{""answer"":1,""cor_position"":23,""time"":2300,""select"":{""accurate"":1,""position"":23,""duration"":961},""accuracy"":""1.00"",""num"":5,""stage"":2},{""answer"":1,""cor_position"":null,""time"":2300,""select"":{""accurate"":1,""position"":null,""duration"":961},""accuracy"":""1.00"",""num"":6,""stage"":2},{""answer"":1,""cor_position"":22,""time"":2300,""select"":{""accurate"":1,""position"":22,""duration"":669},""accuracy"":""1.00"",""num"":7,""stage"":2},{""answer"":1,""cor_position"":null,""time"":2300,""select"":{""accurate"":1,""position"":null,""duration"":669},""accuracy"":""1.00"",""num"":8,""stage"":2}]}",2021-01-28 18:54:38,iOS,iPad,"iPad7,11",81606,20210128
812239,99779,15006,1255279,24442877,950261640946556756,0,"{""type"":""brainScience"",""data"":[{""num"":1,""stage"":1,""cor_position"":42,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":42,""accurate"":1,""duration"":737}},{""num"":2,""stage"":1,""cor_position"":null,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":null,""accurate"":1,""duration"":737}},{""num"":3,""stage"":1,""cor_position"":null,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":null,""accurate"":1,""duration"":737}},{""num"":4,""stage"":1,""cor_position"":32,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":32,""accurate"":1,""duration"":552}},{""num"":5,""stage"":2,""cor_position"":51,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":51,""accurate"":1,""duration"":623}},{""num"":6,""stage"":2,""cor_position"":23,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":23,""accurate"":1,""duration"":585}},{""num"":7,""stage"":2,""cor_position"":52,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":52,""accurate"":1,""duration"":567}},{""num"":8,""stage"":2,""cor_position"":21,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":21,""accurate"":1,""duration"":549}}]}",2021-03-22 18:39:06,Android,,A83t,90101,20210322
910231,100893,43944,1770565,49541825,2129561019247632124,0,"{""type"":""brainScience"",""data"":[{""num"":1,""stage"":1,""position"":3,""type"":1,""duration"":1348,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1348},{""num"":2,""stage"":1,""position"":2,""type"":1,""duration"":1264,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1264},{""num"":3,""stage"":1,""position"":3,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":0},{""num"":4,""stage"":1,""position"":2,""type"":1,""duration"":1263,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1263},{""num"":5,""stage"":1,""position"":3,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":0},{""num"":6,""stage"":1,""position"":0,""type"":1,""duration"":1292,""isempty"":1,""answer"":1,""accuracy"":""1.00"",""time"":1292},{""num"":6,""stage"":1,""position"":1,""type"":1,""duration"":1357,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1357},{""num"":7,""stage"":1,""position"":3,""type"":1,""duration"":1099,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1099},{""num"":8,""stage"":1,""position"":0,""type"":1,""duration"":1797,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1797},{""num"":9,""stage"":1,""position"":1,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":0},{""num"":10,""stage"":2,""position"":3,""type"":1,""duration"":1235,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1235},{""num"":11,""stage"":2,""position"":1,""type"":0,""duration"":0,""isempty"":1,""answer"":1,""accuracy"":""1.00"",""time"":0},{""num"":11,""stage"":2,""position"":2,""type"":1,""duration"":1310,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1310},{""num"":12,""stage"":2,""position"":0,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":0},{""num"":13,""stage"":2,""position"":1,""type"":1,""duration"":1305,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1305},{""num"":14,""stage"":2,""position"":2,""type"":1,""duration"":1278,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1278},{""num"":15,""stage"":2,""position"":3,""type"":0,""duration"":0,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":0},{""num"":16,""stage"":2,""position"":2,""type"":1,""duration"":0,""isempty"":1,""answer"":0,""accuracy"":""1.00"",""time"":0},{""num"":16,""stage"":2,""position"":0,""type"":1,""duration"":2130,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":2130},{""num"":17,""stage"":2,""position"":1,""type"":1,""duration"":1104,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1104},{""num"":18,""stage"":2,""position"":2,""type"":1,""duration"":1125,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":1125},{""num"":19,""stage"":2,""position"":3,""type"":1,""duration"":970,""isempty"":0,""answer"":1,""accuracy"":""1.00"",""time"":970}]}",2021-01-09 19:43:15,Android,,CMR-W09,81503,20210109
878738,106874,52428,1650382,52218483,595561649940537746,0,"{""type"":""brainScience"",""data"":[{""num"":1,""stage"":1,""cor_position"":42,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":42,""accurate"":1,""duration"":1089}},{""num"":2,""stage"":1,""cor_position"":33,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":33,""accurate"":1,""duration"":794}},{""num"":3,""stage"":1,""cor_position"":41,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":41,""accurate"":1,""duration"":877}},{""num"":4,""stage"":1,""cor_position"":31,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":31,""accurate"":1,""duration"":787}},{""num"":5,""stage"":2,""cor_position"":null,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":null,""accurate"":1,""duration"":787}},{""num"":6,""stage"":2,""cor_position"":21,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":21,""accurate"":1,""duration"":631}},{""num"":7,""stage"":2,""cor_position"":null,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":null,""accurate"":1,""duration"":631}},{""num"":8,""stage"":2,""cor_position"":23,""answer"":1,""accuracy"":""1.00"",""time"":3500,""select"":{""position"":23,""accurate"":1,""duration"":663}}]}",2021-03-23 19:38:00,Android,,MRX-W09,90101,20210323
878665,106871,9771,1650298,57641901,2454261442770009968,0,"{""data"":[{""accuracy"":""1.00"",""answer"":1,""num"":1,""select"":[{""accurate"":1,""duration"":3036,""part"":1},{""accurate"":1,""duration"":7267,""part"":2}],""time"":20606},{""accuracy"":""0.67"",""answer"":1,""num"":2,""select"":[{""accurate"":0,""duration"":0,""part"":1},{""accurate"":1,""duration"":643,""part"":1}],""time"":13603},{""accuracy"":""0.75"",""answer"":1,""num"":3,""select"":[{""accurate"":1,""duration"":5548,""part"":1},{""accurate"":1,""duration"":11422,""part"":2}],""time"":28161},{""accuracy"":""0.67"",""answer"":1,""num"":4,""select"":[{""accurate"":0,""duration"":0,""part"":1},{""accurate"":1,""duration"":1419,""part"":1},{""accurate"":1,""duration"":7872,""part"":2}],""time"":28936},{""accuracy"":""0.71"",""answer"":1,""num"":5,""select"":[{""accurate"":1,""duration"":4907,""part"":1},{""accurate"":1,""duration"":4026,""part"":2}],""time"":19553}],""type"":""brainScience""}",2021-02-27 20:11:23,PC,,Windows 10,3.5.7,20210227
812013,99769,15316,1254998,48373531,947361459290370836,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":1,""stage"":1,""accuracy"":""1.00""},{""answer"":0,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":2,""stage"":1,""accuracy"":""0.50""},{""answer"":0,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":3,""stage"":1,""accuracy"":""0.33""},{""answer"":1,""position"":1,""time"":893,""isempty"":0,""duration"":893,""type"":1,""num"":4,""stage"":1,""accuracy"":""0.50""},{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":5,""stage"":1,""accuracy"":""0.60""},{""answer"":1,""position"":1,""time"":1111,""isempty"":1,""duration"":1111,""type"":1,""num"":6,""stage"":1,""accuracy"":""0.60""},{""answer"":1,""position"":0,""time"":1118,""isempty"":0,""duration"":1118,""type"":1,""num"":6,""stage"":1,""accuracy"":""0.67""},{""answer"":1,""position"":1,""time"":1238,""isempty"":0,""duration"":1238,""type"":1,""num"":7,""stage"":1,""accuracy"":""0.71""},{""answer"":0,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":8,""stage"":1,""accuracy"":""0.63""},{""answer"":1,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":9,""stage"":1,""accuracy"":""0.67""},{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":10,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1025,""isempty"":0,""duration"":1025,""type"":1,""num"":11,""stage"":2,""accuracy"":""1.00""},{""answer"":0,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":12,""stage"":2,""accuracy"":""0.67""},{""answer"":0,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":13,""stage"":2,""accuracy"":""0.50""},{""answer"":1,""position"":2,""time"":991,""isempty"":0,""duration"":991,""type"":1,""num"":14,""stage"":2,""accuracy"":""0.60""},{""answer"":1,""position"":0,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":15,""stage"":2,""accuracy"":""0.67""},{""answer"":1,""position"":1,""time"":1010,""isempty"":1,""duration"":1010,""type"":1,""num"":16,""stage"":2,""accuracy"":""0.67""},{""answer"":0,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":16,""stage"":2,""accuracy"":""0.57""},{""answer"":0,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":17,""stage"":2,""accuracy"":""0.50""},{""answer"":1,""position"":3,""time"":1010,""isempty"":0,""duration"":1010,""type"":1,""num"":18,""stage"":2,""accuracy"":""0.56""},{""answer"":0,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":19,""stage"":2,""accuracy"":""0.50""},{""answer"":1,""position"":3,""time"":1072,""isempty"":0,""duration"":1072,""type"":1,""num"":20,""stage"":2,""accuracy"":""0.55""},{""answer"":1,""position"":2,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":21,""stage"":2,""accuracy"":""0.55""},{""answer"":1,""position"":1,""time"":917,""isempty"":0,""duration"":917,""type"":1,""num"":21,""stage"":2,""accuracy"":""0.58""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":22,""stage"":2,""accuracy"":""0.62""},{""answer"":0,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":23,""stage"":2,""accuracy"":""0.57""},{""answer"":0,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":24,""stage"":2,""accuracy"":""0.53""},{""answer"":0,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":25,""stage"":2,""accuracy"":""0.50""},{""answer"":1,""position"":2,""time"":941,""isempty"":1,""duration"":941,""type"":1,""num"":26,""stage"":2,""accuracy"":""0.50""},{""answer"":1,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":26,""stage"":2,""accuracy"":""0.53""},{""answer"":0,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":27,""stage"":2,""accuracy"":""0.50""}]}",2021-03-01 18:03:54,iOS,iPad,"iPad7,11",81606,20210301
816087,112664576,43944,1797721,61646945,2123061433899907568,0,"{""type"":""brainScience"",""data"":[{""num"":1,""stage"":1,""answer"":0,""accuracy"":0,""time"":20029,""itemObj"":[{""position"":{""x"":791.63,""y"":983.68},""accurate"":0,""duration"":7652},{""position"":{""x"":791.32,""y"":344.32},""accurate"":0,""duration"":15507},{""position"":{""x"":1226.74,""y"":287.73},""accurate"":0,""duration"":17769},{""position"":{""x"":1226.08,""y"":528.55},""accurate"":1,""duration"":20028}],""cor_position"":{""x"":1226.08,""y"":528.55}},{""num"":2,""stage"":2,""answer"":1,""accuracy"":0.5,""time"":990,""itemObj"":[{""position"":{""x"":772.35,""y"":503.66},""accurate"":1,""duration"":990}],""cor_position"":{""x"":772.35,""y"":503.66}},{""num"":3,""stage"":3,""answer"":1,""accuracy"":0.67,""time"":846,""itemObj"":[{""position"":{""x"":1209.91,""y"":958.08},""accurate"":1,""duration"":846}],""cor_position"":{""x"":1209.91,""y"":958.08}}]}",2021-02-26 19:31:17,Android,,AGS3-W00E,81703,20210226
816085,100893,43944,1775056,23833068,2129561226467177818,0,"{""type"":""brainScience"",""data"":[{""select"":[{""release"":0,""accurate"":1,""out"":0,""pnum"":1,""duration"":349},{""release"":0,""accurate"":1,""out"":0,""pnum"":2,""duration"":232},{""release"":0,""accurate"":1,""out"":0,""pnum"":3,""duration"":235}],""num"":1,""period"":3,""accuracy"":1,""time"":2564},{""select"":[{""release"":0,""accurate"":1,""out"":0,""pnum"":1,""duration"":309},{""release"":0,""accurate"":1,""out"":0,""pnum"":2,""duration"":295},{""release"":0,""accurate"":1,""out"":0,""pnum"":3,""duration"":304}],""num"":2,""period"":3,""accuracy"":1,""time"":4367}]}",2021-02-02 19:18:26,iOS,iPad,"iPad6,11",81606,20210202
812074,101950478,22464,1255224,57991027,767561157474876524,0,"{""type"":""brainScience"",""data"":[{""num"":1,""select"":[{""accurate"":1,""duration"":1814}],""answer"":1,""accuracy"":""1.00"",""time"":1814},{""num"":2,""select"":[{""accurate"":1,""duration"":2980}],""answer"":1,""accuracy"":""1.00"",""time"":2979},{""num"":3,""select"":[{""accurate"":1,""duration"":2818}],""answer"":1,""accuracy"":""1.00"",""time"":2818}]}",2021-01-25 19:39:44,Android,,BAH3-W59,81603,20210125
812081,99772,22464,1689378,60096561,947861520284804090,0,"{""type"":""brainScience"",""data"":[{""answer"":0,""cor_position"":{""x"":1258.0599999999999,""y"":926.20000000000005},""time"":2191,""accuracy"":0,""num"":1,""stage"":1,""itemObj"":[{""accurate"":0,""position"":{""x"":554.69000000000005,""y"":957.67999999999995},""duration"":36},{""accurate"":1,""position"":{""x"":1258.0599999999999,""y"":926.20000000000005},""duration"":2190}]},{""answer"":1,""cor_position"":{""x"":577.08000000000004,""y"":212.69},""time"":1414,""accuracy"":0.5,""num"":2,""stage"":2,""itemObj"":[{""accurate"":1,""position"":{""x"":577.08000000000004,""y"":212.69},""duration"":1414}]},{""answer"":1,""cor_position"":{""x"":725.08000000000004,""y"":724.38999999999999},""time"":624,""accuracy"":0.67000000000000004,""num"":3,""stage"":3,""itemObj"":[{""accurate"":1,""position"":{""x"":725.08000000000004,""y"":724.38999999999999},""duration"":624}]}]}",2021-03-08 19:28:28,iOS,iPad,"iPad5,1",90012,20210308
878669,106871,9771,1650328,58577725,897761563582650434,0,"{""type"":""brainScience"",""data"":[{""answer"":1,""position"":2,""time"":1797,""isempty"":0,""duration"":1797,""type"":1,""num"":1,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1648,""isempty"":0,""duration"":1648,""type"":1,""num"":2,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1315,""isempty"":0,""duration"":1315,""type"":1,""num"":3,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":3,""time"":1101,""isempty"":0,""duration"":1101,""type"":1,""num"":4,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":5,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":1,""time"":1307,""isempty"":1,""duration"":1307,""type"":1,""num"":6,""stage"":1,""accuracy"":""1.00""},{""answer"":1,""position"":2,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":6,""stage"":1,""accuracy"":""1.00""},{""answer"":0,""position"":1,""time"":0,""isempty"":0,""duration"":0,""type"":1,""num"":7,""stage"":2,""accuracy"":""0.00""},{""answer"":1,""position"":2,""time"":1943,""isempty"":0,""duration"":1943,""type"":1,""num"":8,""stage"":2,""accuracy"":""0.50""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":9,""stage"":2,""accuracy"":""0.67""},{""answer"":1,""position"":0,""time"":1293,""isempty"":0,""duration"":1293,""type"":1,""num"":10,""stage"":2,""accuracy"":""0.75""},{""answer"":1,""position"":2,""time"":0,""isempty"":1,""duration"":0,""type"":0,""num"":11,""stage"":2,""accuracy"":""0.75""},{""answer"":1,""position"":1,""time"":1684,""isempty"":0,""duration"":1684,""type"":1,""num"":11,""stage"":2,""accuracy"":""0.80""},{""answer"":1,""position"":0,""time"":1280,""isempty"":0,""duration"":1280,""type"":1,""num"":12,""stage"":2,""accuracy"":""0.83""},{""answer"":1,""position"":1,""time"":1114,""isempty"":0,""duration"":1114,""type"":1,""num"":13,""stage"":2,""accuracy"":""0.86""},{""answer"":1,""position"":3,""time"":0,""isempty"":0,""duration"":0,""type"":0,""num"":14,""stage"":2,""accuracy"":""0.88""},{""answer"":1,""position"":2,""time"":1115,""isempty"":0,""duration"":1115,""type"":1,""num"":15,""stage"":2,""accuracy"":""0.89""},{""answer"":1,""position"":1,""time"":909,""isempty"":1,""duration"":909,""type"":1,""num"":16,""stage"":2,""accuracy"":""0.89""},{""answer"":1,""position"":2,""time"":1225,""isempty"":0,""duration"":1225,""type"":1,""num"":16,""stage"":2,""accuracy"":""0.90""},{""answer"":1,""position"":3,""time"":892,""isempty"":0,""duration"":892,""type"":1,""num"":17,""stage"":2,""accuracy"":""0.91""},{""answer"":1,""position"":2,""time"":1066,""isempty"":0,""duration"":1066,""type"":1,""num"":18,""stage"":2,""accuracy"":""0.92""}]}",2021-03-13 19:45:40,iOS,iPad,"iPad8,11",90012,20210313
